plant_id,commodity_type,diameter_cm,wet_date,measure_date,irregular,position
5240,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550387680394, 36.66973416325178)"
5817,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544929703367, 36.66973507335312)"
7879,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506998287634, 36.66982656958464)"
4334,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546888597791, 36.66972375673929)"
5904,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539470280911, 36.669767025244575)"
7495,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528837010712, 36.669708292970824)"
7496,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528643919812, 36.66970547891135)"
7497,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528683143333, 36.66970555360433)"
6672,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538085167568, 36.66978450111266)"
6673,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538242811093, 36.669787303963176)"
3723,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540357454958, 36.66961914976353)"
8944,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532522930296, 36.66967246877871)"
8945,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533016245235, 36.66966915363121)"
8964,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530732625378, 36.66967833046703)"
7859,LTC,20,2021-04-01,2021-04-01,false,"(-121.60505855934974, 36.66983664002502)"
6762,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544554253059, 36.669752698228436)"
5905,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539201164468, 36.66976444779472)"
7453,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532351624838, 36.66968720926272)"
7456,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532131418442, 36.669684190326514)"
6468,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524509559087, 36.66987005183069)"
6469,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524296332672, 36.66986731965987)"
6014,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531677159996, 36.669804221624815)"
5363,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560936348497, 36.6696804960218)"
8450,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552448396201, 36.66958160685742)"
6395,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515810280637, 36.66989387244061)"
7366,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539350318369, 36.669635006979576)"
7367,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053940170853, 36.66963475662973)"
5714,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055125029286, 36.66969841781663)"
6655,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053635270812, 36.669792656648355)"
9520,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512359606226, 36.669807901545056)"
7290,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545620627445, 36.66960185970102)"
5960,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535124041387, 36.66978506086394)"
5961,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535358304925, 36.66978780092672)"
3764,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544226633684, 36.669598066579915)"
3765,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543969129328, 36.66960277616449)"
7546,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524595824097, 36.66971984386729)"
7548,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524226123557, 36.669721128561456)"
5846,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543404489557, 36.669746921320595)"
3874,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550127993527, 36.669564770269716)"
3876,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550383351348, 36.66956703205644)"
3878,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550206277229, 36.66956454107005)"
7253,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548791457666, 36.66957900432652)"
8411,LTC,20,2021-04-01,2021-04-01,false,"(-121.60549837342822, 36.66959600880325)"
3750,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542289246152, 36.669608791749496)"
7939,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051222847191, 36.669796983780486)"
7944,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512450107939, 36.66979922383862)"
4827,LTC,20,2021-04-01,2021-04-01,false,"(-121.60514959445403, 36.669934693603864)"
6699,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540077192115, 36.66977682349318)"
6703,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539816786984, 36.669773640924575)"
8921,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534638772704, 36.66966154675996)"
8922,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053451828604, 36.66966208220545)"
7881,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507278527724, 36.66982870276519)"
7316,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543916283257, 36.66961022444904)"
5695,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055263421137, 36.669688435501754)"
6496,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526016732362, 36.669857576485185)"
6521,LTC,20,2021-04-01,2021-04-01,false,"(-121.60527201959792, 36.66985163740793)"
6526,LTC,20,2021-04-01,2021-04-01,false,"(-121.60527204541422, 36.66984790311343)"
5242,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550709337562, 36.66973305764042)"
5243,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550581409814, 36.66973340123297)"
8392,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548182753713, 36.66960418404271)"
7232,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550979415717, 36.669571887920185)"
7433,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534047930773, 36.669675404636386)"
6448,LTC,20,2021-04-01,2021-04-01,false,"(-121.60523158487204, 36.66985996265285)"
4862,LTC,20,2021-04-01,2021-04-01,false,"(-121.60517855759618, 36.66992679652934)"
7370,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539345149849, 36.66963533770297)"
9014,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526584541212, 36.66969804507285)"
4844,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051649399375, 36.669931294477145)"
4846,LTC,20,2021-04-01,2021-04-01,false,"(-121.60516088665568, 36.669932513432315)"
4849,LTC,20,2021-04-01,2021-04-01,false,"(-121.60516368952487, 36.66993560132949)"
8965,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530411249592, 36.669680228426394)"
8966,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530856868452, 36.66968135982919)"
3850,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548810224272, 36.669577187054436)"
8338,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054503987984, 36.66963129930892)"
5343,LTC,20,2021-04-01,2021-04-01,false,"(-121.60558829462012, 36.66969171053334)"
9522,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511977827385, 36.66980980411784)"
5323,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557505514825, 36.66970116917102)"
7387,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537952571346, 36.669649503324926)"
5712,LTC,20,2021-04-01,2021-04-01,false,"(-121.60551524560123, 36.669699723950266)"
7524,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526345898711, 36.66971624162535)"
5908,LTC,20,2021-04-01,2021-04-01,false,"(-121.60539079524064, 36.66976869870696)"
5792,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547018871858, 36.66972766046677)"
7481,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530056546298, 36.66969571849336)"
6394,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515935440678, 36.669897322749186)"
6602,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533620685442, 36.669814947070215)"
7880,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507120939515, 36.66982582887868)"
4336,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546848821284, 36.669727349906026)"
4342,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546672996927, 36.669724440941685)"
5745,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550040000604, 36.66970944792412)"
7291,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545225412828, 36.66959960917582)"
8995,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528360686428, 36.66968965820699)"
8394,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054805213548, 36.66960007624717)"
6033,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529949279284, 36.66981045983787)"
7840,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506197332623, 36.66984084454319)"
3751,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542538063659, 36.66961103791431)"
6603,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533431013539, 36.669811891921526)"
9044,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524724478351, 36.66970702684766)"
9047,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524780190524, 36.669706722622344)"
6720,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541591491796, 36.669756688188656)"
3796,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545894388945, 36.66959275175554)"
7549,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524461504716, 36.669720484883236)"
3845,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548695367902, 36.66957412082131)"
8415,LTC,20,2021-04-01,2021-04-01,false,"(-121.60549970469124, 36.66959188719377)"
7498,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528210377744, 36.669711770905785)"
5364,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560645687775, 36.66968063394738)"
5767,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054851750719, 36.66971532579696)"
5962,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534900609018, 36.66978994115081)"
5696,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552172873668, 36.669692344996655)"
5697,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552751459143, 36.66969191606767)"
8318,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543800512313, 36.669638460600346)"
7340,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541769943543, 36.66961826210516)"
7916,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510641053177, 36.66980450856549)"
6676,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538350680933, 36.66978379393773)"
6684,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538469299371, 36.6697862739986)"
6522,LTC,20,2021-04-01,2021-04-01,false,"(-121.60527210698999, 36.66984842212289)"
9545,LTC,20,2021-04-01,2021-04-01,false,"(-121.60513821297964, 36.66980008766301)"
4828,LTC,20,2021-04-01,2021-04-01,false,"(-121.60514454705199, 36.66993617859478)"
9500,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510395527997, 36.669818760039945)"
7525,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526064576304, 36.669713674206704)"
7526,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526167622494, 36.66971629387215)"
5290,LTC,20,2021-04-01,2021-04-01,false,"(-121.60554421241325, 36.66971979097899)"
5244,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550695567643, 36.66973381337125)"
7860,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506066736312, 36.669839114500334)"
3881,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550352733755, 36.66956333861152)"
8968,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530122453417, 36.66968313985392)"
8969,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530508151543, 36.669679113795794)"
4863,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518201924205, 36.66992903082777)"
8396,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548307673561, 36.66960204156798)"
3766,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544380504416, 36.66959774888464)"
3767,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054390523441, 36.669599418467726)"
7434,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053386973099, 36.66967624355339)"
7320,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543453877143, 36.669612529038176)"
5671,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055449803164, 36.669681629227355)"
5991,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533116794265, 36.66979732754369)"
5992,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533453687025, 36.66979636510304)"
6446,LTC,20,2021-04-01,2021-04-01,false,"(-121.60523537610797, 36.669863945661206)"
6447,LTC,20,2021-04-01,2021-04-01,false,"(-121.60523715180025, 36.66985978928174)"
6450,LTC,20,2021-04-01,2021-04-01,false,"(-121.6052326898079, 36.669861278677494)"
4881,LTC,20,2021-04-01,2021-04-01,false,"(-121.60519939806109, 36.669922293629675)"
8336,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545024527755, 36.66962729109845)"
8339,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544817548823, 36.669628449976116)"
7206,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552065905856, 36.66956615407157)"
8996,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528078429581, 36.66968685389776)"
6548,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529275162337, 36.66983715090712)"
7376,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538969032504, 36.669635726800884)"
7292,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545221095065, 36.669600493940905)"
7295,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545258060422, 36.66960027236847)"
6721,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541404776424, 36.66976204214175)"
6722,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054147415736, 36.66976175144564)"
3880,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550542687385, 36.66956245853681)"
3818,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547647556963, 36.669582582041755)"
3819,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547183457088, 36.66958293455085)"
5264,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552337976102, 36.669724786821845)"
5324,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557808426377, 36.669702876778864)"
5845,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543016534527, 36.66974507134877)"
9048,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524487332206, 36.66970468778322)"
6629,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534273006778, 36.6697914037485)"
5768,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548655064653, 36.669718240599366)"
8924,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534172574161, 36.66965939864186)"
8925,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534267467632, 36.66966271314363)"
6943,LTC,20,2021-04-01,2021-04-01,false,"(-121.60559794127235, 36.66967148228937)"
6471,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524684254534, 36.66986984255283)"
6034,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530152893654, 36.66981409800735)"
3793,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545810610606, 36.669589797895355)"
6015,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531250891583, 36.66980294858717)"
6016,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531494950597, 36.66980558273733)"
7251,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548608707212, 36.669580229979374)"
9546,LTC,20,2021-04-01,2021-04-01,false,"(-121.605141658429, 36.66980201350277)"
9550,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051397745494, 36.66979931764574)"
5367,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560667430947, 36.669680539059414)"
5368,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560919610604, 36.66968306563421)"
8973,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053051369973, 36.669682397312435)"
8974,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530285710017, 36.66968034373022)"
9016,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526368741401, 36.66969912476589)"
6674,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538946407151, 36.66978403304126)"
6686,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538584249508, 36.66978727987179)"
5848,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543109181243, 36.66974857293146)"
5909,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538948504377, 36.66976932423014)"
5910,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538751459515, 36.669766388151466)"
5672,LTC,20,2021-04-01,2021-04-01,false,"(-121.60554244947309, 36.66967921635573)"
7499,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528482912025, 36.66971022110456)"
7505,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528317819757, 36.669707442072294)"
5964,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535005543473, 36.66978602385231)"
5308,LTC,20,2021-04-01,2021-04-01,false,"(-121.60556031652287, 36.66970899539057)"
6035,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529846621306, 36.669811043580324)"
6944,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560084994383, 36.669673612487706)"
6945,LTC,20,2021-04-01,2021-04-01,false,"(-121.60560544069155, 36.669670490393784)"
7898,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508993884973, 36.66981473862081)"
6524,LTC,20,2021-04-01,2021-04-01,false,"(-121.60527863434446, 36.66984926522254)"
5795,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546573483933, 36.669726308436815)"
9572,LTC,20,2021-04-01,2021-04-01,false,"(-121.60515671180833, 36.669791024403416)"
5346,LTC,20,2021-04-01,2021-04-01,false,"(-121.60559392785213, 36.66969265859764)"
6430,LTC,20,2021-04-01,2021-04-01,false,"(-121.60521309406981, 36.66986984075169)"
7388,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537459376185, 36.669648538478334)"
7274,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546965741037, 36.66959570306962)"
7275,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546752077828, 36.66959307021252)"
8948,LTC,20,2021-04-01,2021-04-01,false,"(-121.60532708907026, 36.6696713218549)"
3769,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544179610154, 36.669602319194055)"
5849,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542876508185, 36.66974590347484)"
6745,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542927631515, 36.66975519492681)"
3773,LTC,20,2021-04-01,2021-04-01,false,"(-121.60544472254884, 36.66960088207904)"
7460,LTC,20,2021-04-01,2021-04-01,false,"(-121.60531978924152, 36.66968655067099)"
6549,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529686313295, 36.66984072229167)"
6550,LTC,20,2021-04-01,2021-04-01,false,"(-121.60529826257759, 36.66983682431932)"
9547,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051400937641, 36.66979937899668)"
8455,LTC,20,2021-04-01,2021-04-01,false,"(-121.60552752351649, 36.669578987452546)"
7216,LTC,20,2021-04-01,2021-04-01,false,"(-121.60551820690976, 36.66956340570951)"
8342,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054484651438, 36.669627424757984)"
5882,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540614302234, 36.66975703136307)"
5884,LTC,20,2021-04-01,2021-04-01,false,"(-121.60540868114167, 36.66975962068599)"
7862,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050609201405, 36.669839132418126)"
9050,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524056004863, 36.66970748742496)"
3821,LTC,20,2021-04-01,2021-04-01,false,"(-121.60547412537832, 36.66958531409952)"
3890,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550701129796, 36.66956599537144)"
4337,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546687179253, 36.66972813775014)"
4338,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054651604602, 36.66972526358987)"
4339,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546616666926, 36.669728358175796)"
8398,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548464884018, 36.66960049163258)"
6058,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528236276538, 36.66982178450431)"
5770,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548482649608, 36.66971910794576)"
5371,LTC,20,2021-04-01,2021-04-01,false,"(-121.60561019818603, 36.66968252854304)"
8926,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534286414213, 36.66966259694087)"
8927,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534052641891, 36.66965986998741)"
5993,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053260485309, 36.66979778845339)"
7527,LTC,20,2021-04-01,2021-04-01,false,"(-121.60525531385734, 36.6697192382902)"
6451,LTC,20,2021-04-01,2021-04-01,false,"(-121.605234312792, 36.66986192806729)"
5850,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542969079295, 36.669749241871216)"
6678,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538608184233, 36.66978643336352)"
7390,LTC,20,2021-04-01,2021-04-01,false,"(-121.60537562749127, 36.669651530329624)"
6724,LTC,20,2021-04-01,2021-04-01,false,"(-121.60541347972536, 36.669758980442644)"
4866,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051891820505, 36.66992583446718)"
6766,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545214514757, 36.669749906584855)"
8418,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550370424392, 36.669593612692374)"
8419,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055021267898, 36.66959083870539)"
6767,LTC,20,2021-04-01,2021-04-01,false,"(-121.60545294996403, 36.669752880117194)"
5310,LTC,20,2021-04-01,2021-04-01,false,"(-121.60556207161277, 36.66971032660667)"
5673,LTC,20,2021-04-01,2021-04-01,false,"(-121.60554517936096, 36.66968130143975)"
5938,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053702986138, 36.66977854024409)"
7501,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528207895243, 36.66970783423741)"
7843,LTC,20,2021-04-01,2021-04-01,false,"(-121.60505895882491, 36.66983809308012)"
7844,LTC,20,2021-04-01,2021-04-01,false,"(-121.60506130690074, 36.669840863909)"
7917,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051131798489, 36.669801623303044)"
7924,LTC,20,2021-04-01,2021-04-01,false,"(-121.60510791519106, 36.669803521641974)"
7413,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053587107792, 36.669661498573056)"
7416,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535908114439, 36.669665007795544)"
9523,LTC,20,2021-04-01,2021-04-01,false,"(-121.6051257333894, 36.669804604149846)"
9524,LTC,20,2021-04-01,2021-04-01,false,"(-121.60511989376201, 36.669806126557056)"
9525,LTC,20,2021-04-01,2021-04-01,false,"(-121.60512236333663, 36.66980910866303)"
3792,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546029598369, 36.66959197097566)"
7528,LTC,20,2021-04-01,2021-04-01,false,"(-121.60525668057244, 36.66971542956232)"
7234,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055054269678, 36.66957056463215)"
7235,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550803326383, 36.66957343772542)"
7899,LTC,20,2021-04-01,2021-04-01,false,"(-121.60509192485125, 36.66981334396997)"
7900,LTC,20,2021-04-01,2021-04-01,false,"(-121.60509752244185, 36.66981347093598)"
5797,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546053303972, 36.66972918937844)"
5798,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546642776275, 36.66972965538939)"
6605,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534205216689, 36.66981086683438)"
6616,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533692028912, 36.66981339074987)"
6552,LTC,20,2021-04-01,2021-04-01,false,"(-121.60530198258503, 36.669836277346)"
3846,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548997811284, 36.66957574290766)"
5750,LTC,20,2021-04-01,2021-04-01,false,"(-121.60549348426534, 36.669709911257115)"
8998,LTC,20,2021-04-01,2021-04-01,false,"(-121.60527879727307, 36.66968740229007)"
8999,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528050014534, 36.66969005349026)"
9019,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526038316326, 36.669697534928105)"
9020,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526328587115, 36.669699445256974)"
7412,LTC,20,2021-04-01,2021-04-01,false,"(-121.60535403764736, 36.669664132455054)"
8456,LTC,20,2021-04-01,2021-04-01,false,"(-121.60553104897195, 36.669580843722315)"
4847,LTC,20,2021-04-01,2021-04-01,false,"(-121.60516357947131, 36.66993159632247)"
6472,LTC,20,2021-04-01,2021-04-01,false,"(-121.6052475598802, 36.669865797818204)"
6474,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524873728004, 36.669869082702995)"
6744,LTC,20,2021-04-01,2021-04-01,false,"(-121.60543086294135, 36.669754265186526)"
7507,LTC,20,2021-04-01,2021-04-01,false,"(-121.60528324455149, 36.66971074152749)"
5350,LTC,20,2021-04-01,2021-04-01,false,"(-121.6055928851384, 36.66968930931618)"
6429,LTC,20,2021-04-01,2021-04-01,false,"(-121.60520978605356, 36.66986781288547)"
7437,LTC,20,2021-04-01,2021-04-01,false,"(-121.60533291999683, 36.66967952747257)"
9549,LTC,20,2021-04-01,2021-04-01,false,"(-121.60514370241494, 36.669801498024796)"
9555,LTC,20,2021-04-01,2021-04-01,false,"(-121.60514454547294, 36.669802317583034)"
5772,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548236747158, 36.669716883856545)"
4340,LTC,20,2021-04-01,2021-04-01,false,"(-121.60546578826253, 36.669728498972376)"
9049,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524299202206, 36.6697062897488)"
9051,LTC,20,2021-04-01,2021-04-01,false,"(-121.60524559669963, 36.6697087754413)"
6633,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534290642141, 36.66979443008319)"
6634,LTC,20,2021-04-01,2021-04-01,false,"(-121.60534017970723, 36.66979201071976)"
9448,LTC,20,2021-04-01,2021-04-01,false,"(-121.60507603915076, 36.66983603275078)"
6499,LTC,20,2021-04-01,2021-04-01,false,"(-121.60526347920192, 36.66985845358664)"
6414,LTC,20,2021-04-01,2021-04-01,false,"(-121.60517904208977, 36.669882266316684)"
6416,LTC,20,2021-04-01,2021-04-01,false,"(-121.60518082608118, 36.66988543961048)"
7884,LTC,20,2021-04-01,2021-04-01,false,"(-121.6050816402095, 36.669823417128626)"
5972,LTC,20,2021-04-01,2021-04-01,false,"(-121.6053495239145, 36.66978731195217)"
8420,LTC,20,2021-04-01,2021-04-01,false,"(-121.60550391205352, 36.669589821894185)"
3753,LTC,20,2021-04-01,2021-04-01,false,"(-121.60542883074476, 36.669609042900824)"
3770,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054409006603, 36.66959872934541)"
5326,LTC,20,2021-04-01,2021-04-01,false,"(-121.60557708418202, 36.669698850350976)"
9476,LTC,20,2021-04-01,2021-04-01,false,"(-121.60508645108423, 36.66983007690719)"
6968,LTC,20,2021-04-01,2021-04-01,false,"(-121.60561683611056, 36.669662064824685)"
5851,LTC,20,2021-04-01,2021-04-01,false,"(-121.6054265182937, 36.66974711723498)"
3848,LTC,20,2021-04-01,2021-04-01,false,"(-121.60548836431133, 36.6695728414812)"
6677,LTC,20,2021-04-01,2021-04-01,false,"(-121.60538845120891, 36.66978084645425)"
